,tarih,city,city2,title,content,suc_turu_title,suc_turu_content
63,2024-09-26 00:00:00,adilcevaz,bitlis,Van Gölü'nde Hayalet Ağ Temizliği,"  Yukarı Deniz Derneği yetkilileri, Van Gölü'ndeki mikrobiyalitlere zarar veren hayalet ağları temizledi.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
64,2024-11-26 01:07:00,adıyaman,adıyaman,Çelikhan'da İlk Kar Yağışı,"  Çelikhan'da mevsimin ilk kar yağışı başladı, ilçeyi beyaza bürüdü ve rüzgarlı hava etkili oldu.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
65,2024-11-20 00:00:00,adıyaman,adıyaman,Ata Tohumları Mezopotamya Topraklarıyla Yeniden Buluştu,"  Adıyaman'ın Samsat ilçesinde, kaybolmaya yüz tutmuş ata tohumları Tarım ve Orman Bakanlığı'nın çalışmalarıyla yeniden toprakla buluştu. Samsat Belediyesi, çiftçilere örnek olması amacıyla karakılçık siyah buğday ve yalın kavuzzus arpa ekerek, sağlıklı ve yerel bir beslenme sistemine geçişin önemine dikkat çekti.  ","{
  ""suç_türü"": ""Hiçbiri""
}","{""suç_türü"": ""Hiçbiri""}"
66,2024-11-26 12:48:00,adıyaman,adıyaman,Gaziantep ve çevre illerde Öğretmenler Günü dolayısıyla törenler düzenlendi,"  Gaziantep, Şanlıurfa, Kahramanmaraş, Malatya, Adıyaman ve Kilis'te, 24 Kasım Öğretmenler Günü dolayısıyla törenler yapıldı.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
67,2024-11-26 11:46:00,adıyaman,adıyaman,Çelikhan'da Mevsimin İlk Karı Düştü,"  Adıyaman'ın Çelikhan ilçesinde mevsimin ilk karı yağdı, ekipler yolların açık kalması için çalışıyor.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
68,2024-11-21 00:00:00,adıyaman,adıyaman,Besni'de Taşlı Sopalı Kavga: 4 Yaralı,  Adıyaman'ın Besni ilçesinde iki grup arasında çıkan kavgada 4 kişi yaralandı.  ,"{""suç_türü"": ""Şiddet Suçları""}","{""suç_türü"": ""Şiddet Suçları""}"
69,2024-11-26 11:02:00,adıyaman,adıyaman,Adıyaman'da Horoz Dövüşüne Baskın,"  Horoz dövüştüren 6 kişi Adıyaman'da polis tarafından gözaltına alındı, soruşturma başlatıldı.  ","{""suç_türü"": ""Organize Örgüt Suçları""}","{""suç_türü"": ""Şiddet Suçları""}"
70,2024-11-23 00:00:00,adıyaman,adıyaman,"Bakan Kurum: ""130 bin ailemizi yuvalarına kavuşturduk""","  6 Şubat depremlerinde ağır hasar alan iller arasında bulunan Adıyaman'da, Meydan ve Ticaret Merkezlerinin temel atma töreni Çevre, Şehircilik ve İklim Değişikliği Bakanı Murat Kurum'un katılımıyla gerçekleştirildi.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
71,2024-11-20 00:00:00,adıyaman,adıyaman,Sincik'te Ani Dolu Yağışı Ulaşımı Etkiledi,  Adıyaman'ın Sincik ilçesinde dolu yağışı karayolunu beyaza bürüdü ve sürücüler zor anlar yaşadı.  ,"{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
72,2024-09-27 00:00:00,afyonkarahisar,afyonkarahisar,Dünyanın En Uzun Türk Lokumu Rekoru Kırıldı,"  114,7 metrelik Türk lokumu, Guinness Rekorlar Kitabı'na girdi. Deneme Afyon'da gerçekleştirildi.  ","{
""suç_türü"": ""Hiçbiri""
}","{
""suç_türü"": ""Hiçbiri""
}"
73,2024-09-28 00:00:00,afyonkarahisar,afyonkarahisar,Afyon'da Dev Lokum Rekoru!,  GastroAfyon Festivali'nde 114.70 metre uzunluğunda lokum yapılarak Guinness Rekoru kırıldı.  ,"{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
74,2024-09-20 00:00:00,afyonkarahisar,afyonkarahisar,Afyon'da İşçiler İntihar Girişiminde Bulundu,"  Ücret alamayan 3 işçi, vinçten inmeye ikna edilerek paralarını aldı. Kaymakam çözüm sağladı.  ","{""suç_türü"": ""Şiddet Suçları""}","{""suç_türü"": ""Mala Karşı İşlenen Suçlar""}"
75,2024-10-17 00:00:00,afyonkarahisar,afyonkarahisar,Kask Farkındalığı Etkinliği Afyon'da,"  Afyonkarahisar'da düzenlenen etkinlikle kask kullanımının önemi vurgulandı, kask dağıtıldı.  ","{""suç_türü"": ""Hiçbiri""}","{
""suç_türü"": ""Hiçbiri""
}"
76,2024-10-17 00:00:00,afyonkarahisar,afyonkarahisar,Afyon'da Tur Otobüsü Devrildi: 22 Yaralı,"  Afyonkarahisar'da Japon turistleri taşıyan otobüs devrildi, 22 kişi yaralandı.  ","{""suç_türü"": ""Şiddet Suçları""}","{""suç_türü"": ""Şiddet Suçları""}"
77,2024-02-10 00:00:00,afyonkarahisar,afyonkarahisar,Türkiye'nin Örümcek Adamı Çocukları Eğlendiriyor,"  Salih Ayaz Koç, Afyonkarahisar'da çocuklara moral vermek için etkinlikler düzenledi.  ","{""suç_türü"": ""Hiçbiri""}","{
   ""suç_türü"": ""Hiçbiri""
}"
78,2024-10-29 00:00:00,afyonkarahisar,afyonkarahisar,Afyon'da 2.300 Büyükbaşa Aşı Yapıldı,  Çay ilçesinde 2 bin 300 büyükbaş hayvana şap ve brucella aşısı uygulandı.  ,"{""suç_türü"": ""Hiçbiri""}","{
  ""suç_türü"": ""Hiçbiri""
}"
79,2024-09-22 00:00:00,afyonkarahisar,afyonkarahisar,Afyon Lokum İhracatı Düşüşte,"  Afyonkarahisar'da lokum ihracatı, yüksek maliyetler nedeniyle geçen yıla göre düştü.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
80,2017-04-23 00:00:00,afşin,kahramanmaraş,Trafik Kazasında Ölen Hakim Ali Cırık'ın Cenazesi Memleketine Gönderildi,"  İzmir’in Bornova ilçesinde meydana gelen trafik kazasında hayatını kaybeden İzmir Bölge Adliye Mahkemesi 8’inci Hukuk Dairesi Üyesi Ali Cırık, Bölge Adliye Mahkemesinde yapılan cenaze töreninin ardından son yolculuğuna uğurlanmak üzere memleketi Kahramanmaraş’a gönderirdi.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
81,2017-04-26 00:00:00,afşin,kahramanmaraş,Şehitler Son Yolculuğuna Uğurlanıyor,"  Bitlis'teki terör operasyonunda araziye döşenen patlayıcının infilak etmesiyle şehit olan Astsubay Emrah Çelebi, Ağrı'da son yolculuğuna uğurlandı.  ","{""suç_türü"": ""Şiddet Suçları""}","{""suç_türü"": ""Düzen ve Kamu Güvenliğine Karşı İşlenen Suçlar""}"
82,2017-04-26 00:00:00,afşin,kahramanmaraş,Dha Yurt Bülteni-19,"  Kırmızı liste ile aranan PKK'lı terörist, ABD'li komutanın yanında.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Düzen ve Kamu Güvenliğine Karşı İşlenen Suçlar""}"
83,2018-10-14 00:00:00,afşin,kahramanmaraş,Türk Sinema ve Televizyonunda Aile Sempozyumu Sona Erdi,"  8. Malatya Uluslararası Film Festivali kapsamında iki gün süren ""Türk Sinema ve Televizyonunda Aile"" konulu sempozyum sona erdi.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
84,2017-04-14 00:00:00,afşin,kahramanmaraş,Ağrı'nın Patnos İlçesinin Düşman İşgalinden Kurtarılışının 99'üncü Yıldönümü Coşkuyla Kutlandı,  Ağrı’nın Patnos ilçesinin düşman işgalinden kurtarılışının 99’üncü yıldönümü coşkuyla kutlandı.  ,"{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
85,2017-11-04 00:00:00,afşin,kahramanmaraş,"Kocamaz: ""Ülkenin Geleceği İçin Herkesi 'Evet'te Birleşmeye Davet Ediyorum""","  Mersin Büyükşehir Belediye Başkanı Burhanettin Kocamaz, referandumda Türkiye’nin geleceğinin oylanacağını ifade ederek, ""Ülkücü hareket kurulduğu günden bu yana hep çilelerle mücadele etmiş ve ülkenin her zor durumunda sigorta görevini üstelenmiş ve ülkeyi her defasında kaosa...  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
86,2017-04-19 00:00:00,afşin,kahramanmaraş,Dha Yurt Bülteni-18,"  Gaziantep'te zincirleme trafik kazası: 5 ölü (1) GAZİANTEP'te dört otomobilin çarpıştığı zincirleme trafik kazasında ilk belirlemelere göre 2'si çocuk 5 kişi yaşamanı yitirdi, 6 kişi ise yaralandı.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Şiddet Suçları""}"
87,2017-04-30 00:00:00,afşin,kahramanmaraş,MHP Afşin İlçe Kongresi,"  Milliyetçi Hareket Partisi (MHP) Afşin İlçe Teşkilatı'nın Genel Kurulu'nda, mevcut başkan Ersal Koç, yeniden seçildi.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
88,2024-09-21 00:00:00,ahlat,bitlis,Ahlat'ta Şiddetli Yağış Sel ve Taşkınlara Neden Oldu,"  Bitlis'in Ahlat ilçesinde etkili olan sağanak, sel ve taşkınlara neden oldu. Ahlat Belediyesi'ne bağlı ekipler, temizlik çalışmaları yürütürken, mal kaybı olduğu, ancak can kaybı olmadığı belirtildi.  ","{""suç_türü"": ""Şiddet Suçları""}","{""suç_türü"": ""Hiçbiri""}"
89,2024-08-26 00:00:00,ahlat,bitlis,AK Parti Gaziantep Teşkilatları Malazgirt Zaferi'ni Ahlat'ta kutladı,"  AK Parti Gaziantep Teşkilatları, Malazgirt Zaferi'nin 953. yıl dönümü etkinliği için Ahlat'ta düzenlenen etkinliğe 27 otobüsle katıldı.  ","{
""suç_türü"": ""Hiçbiri""
}","{""suç_türü"": ""Hiçbiri""}"
90,2024-10-11 00:00:00,ahlat,bitlis,Atatürk Ahlat'ta Anıldı,"  Mustafa Kemal Atatürk, ebediyete intikalinin 86. yılında Ahlat'ta düzenlenen törenle anıldı.  ","{
""suç_türü"": ""Hiçbiri""
}","{""suç_türü"": ""Hiçbiri""}"
91,2024-11-11 00:00:00,ahlat,bitlis,"Bitlis'te, Dünya Ahıska Türkleri Birliği Hatıra Ormanı oluşturuldu","  Bitlis'in Ahlat ilçesinde, Milli Ağaçlandırma Günü kapsamında Dünya Ahıska Türkleri Birliği (DATÜB) Hatıra Ormanı oluşturuldu.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
92,2024-08-30 00:00:00,ahlat,bitlis,Ahlat'ta 30 Ağustos Zafer Bayramı törenle kutlandı,"  Bitlis'in Ahlat ilçesinde 30 Ağustos Zafer Bayramı'nın 102. yıl dönümü törenle kutlandı. Tören, Atatürk heykeline çelenk sunumuyla başlayarak, konuşmalar ve şiirlerle devam etti. Ahlat Kaymakamı ve diğer yetkililerin tebrikleriyle tören sona erdi.  ","{
  ""suç_türü"": ""Hiçbiri""
}","{""suç_türü"": ""Hiçbiri""}"
93,2024-10-29 00:00:00,ahlat,bitlis,Ahlat'ta 29 Ekim Cumhuriyet Bayramı kutlandı,  Bitlis'in Ahlat ilçesinde 29 Ekim Cumhuriyet Bayramı kutlandı.  ,"{""suç_türü"": ""Hiçbiri""}","{
""suç_türü"": ""Hiçbiri""
}"
94,2024-12-10 00:00:00,ahlat,bitlis,Bakan Yardımcısı Gümen Ahlat'ta Tarım Tesislerini Ziyaret Etti,"  Ahmet Gümen, Ahlat'ta tarım ve hayvancılık tesislerini gezerek üreticilerle buluştu.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
95,2024-10-16 00:00:00,ahlat,bitlis,Vali Karakaya Ahlat'ta Patates Hasadına Katıldı,"  Bitlis Valisi Ahmet Karakaya, Ahlat'ta patates hasadına katılarak üreticilerle bir araya geldi.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
96,2023-05-29 00:00:00,ahmetli,manisa,"28 Mayıs 2.turda Manisa seçim sonuçları: Erdoğan ve Kılıçdaroğlu'nun Manisa oy oranları! Kılıçdaroğlu kaç oy aldı, Erdoğan kaç oy aldı?","  28 Mayıs 2023 Genel Seçimi'nde 13. cumhurbaşkanı ve 28. dönem milletvekilleri belirlendi. 28 Mayıs seçiminde Erdoğan ve Kılıçdaroğlu'nun Manisa oy oranı kaç oldu? Ahmetli, Akhisar, Alaşehir, Demirciü, Gölmarmara, Gördes, Kırkağaç, Köprübaşı, Kula, Salihli, Sarıgöl, Saruhanlı, Selendi, Soma, Turgutlu Kemal Kılıçdaroğlu Manisa kaç oy aldı? Recep Tayyip Erdoğan Manisa kaç oy aldı? Millet İttifakı kaç oy aldı?  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
97,2024-05-25 00:00:00,ahmetli,manisa,Manisa'da Dolu Hasarı: Çiftçiler Çaresiz,"  Manisa genelinde etkili olan dolu yağışı sonrasında Ahmetli ve Turgutlu ilçelerinde üzüm bağları, şeftali, kiraz ve erik bahçeleri zarar gördü. Çiftçiler, dolunun ürünlerine verdiği hasar sonrasında çaresiz kaldı. Girdi maliyetleri altında ezilen, yüksek maliyet nedeniyle ürünlerine sigorta yaptıramayan çiftçiler; dolunun ürünlerine verdiği hasar sonrasında çaresiz kaldığını belirtti. Borçlarını emekli maaşından ödemeye çalışacağını söyleyen üretici ise, 'Ondan sonra 5 ekmeği 4'e düşüreceğim tasarruf yoluna bakacağım' diye anlattı.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
98,2023-06-10 00:00:00,ahmetli,manisa,"Vali Ünlü, Turgutlu ve Ahmetli ilçelerinde incelemelerde bulundu",  Manisa Valisi Enver Ünlü ilçe ziyaretlerine Turgutlu ve Ahmetli ilçeleri ile devam etti.  ,"{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
99,2022-10-07 00:00:00,ahmetli,manisa,Traktör kasasını seraya çevirip kenevir yetiştirmiş,  Manisa'nın Ahmetli ilçesinde traktörünün kasasını seraya çevirip kenevir yetiştirdiği tespit edilen şahıs gözaltına alındı.  ,"{""suç_türü"": ""Narkotik Suçları""}","{""suç_türü"": ""Narkotik Suçları""}"
100,2022-04-08 00:00:00,ahmetli,manisa,Manisa'da bir kaplıcanın deposunda çıkan yangın söndürüldü,"  Manisa'nın Ahmetli ilçesindeki bir kaplıcanın deposunda çıkan yangın, itfaiye ve orman ekiplerinin müdahalesiyle söndürüldü.  ","{
""suç_türü"": ""Hiçbiri""
}","{""suç_türü"": ""Hiçbiri""}"
101,2024-04-28 00:00:00,ahmetli,manisa,"Ahmetli Spor Okulları Öğrencisi Şeyma Aydın, Başarıyla Takdir Ediliyor","  Gençlik ve Spor Bakanlığı tarafından düzenlenen spor okullarından yetişen Şeyma Aydın, Ahmetli ilçesindeki spor kurslarına katılarak basketbol ile tanıştı ve gösterdiği üstün performansla Türkiye Basketbol Federasyonu'nun U14 Milli Takımı'na davet edildi. Manisa Gençlik ve Spor İl Müdürü Yunus Öztürk, genç sporcuların Manisa'dan çıkmasının gurur verici olduğunu belirterek, gençlerin sporla buluşmalarını desteklemeye devam edeceklerini vurguladı.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
102,2023-01-30 00:00:00,ahmetli,manisa,Prefabrik ev yüklü tırda 10 milyon 375 bin kaçak sigara ele geçirildi,  Manisa'nın Ahmetli ilçesinde gerçekleştirilen kaçak sigara operasyonunda 10 milyon 375 bin kaçak sigara ele geçirildi.  ,"{""suç_türü"": ""Ekonomik Suçlar""}","{""suç_türü"": ""Ekonomik Suçlar""}"
103,2022-03-07 00:00:00,ahmetli,manisa,Yuvası bozulmuş paçalı baykuş ailesi koruma altına alındı,  Manisa'nın Ahmetli ilçesi kırsalında yuvası bozulmuş ve nesli tükenme tehlikesiyle karşı karşıya olan paçalı baykuş ailesi jandarma tarafından kurtarıldı.  ,"{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
104,2022-06-25 00:00:00,ahırlı,konya,Konya'da takla atan otomobildeki 2 kaymakam yaralandı,"  KONYA'da, takla atarak, şarampole devrilen otomobildeki Ahırlı Kaymakamı Alperen Celepci ile Yalıhüyük Kaymakamı İbrahim Yazıcı yaralandı.  ","{
""suç_türü"": ""Şiddet Suçları""
}","{""suç_türü"": ""Şiddet Suçları""}"
105,2019-11-15 00:00:00,ahırlı,konya,Yağmur çiftçinin yüzünü güldürdü,"  Yalıhüyük, Bozkır, Ahırlı ve Seydişehir'de etkili olan sağanak yağış çiftçilerin yüzünü güldürdü.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
106,2019-03-25 00:00:00,ahırlı,konya,Konya'da Arı Kovanı Hırsızlığı,  Konya'nın Ahırlı ilçesinde arıcılık yapan kişinin 12 arı kovanı çalındı.  ,"{
  ""suç_türü"": ""Mala Karşı İşlenen Suçlar""
}","{""suç_türü"": ""Mala Karşı İşlenen Suçlar""}"
107,2019-10-06 00:00:00,ahırlı,konya,Ahırlı'da dolu tarım arazilerine zarar verdi,  Konya'nın Ahırlı ilçesinde etkili olan sağanak ve dolu tarım arazilerine zarar verdi.  ,"{""suç_türü"": ""Mala Karşı İşlenen Suçlar""}","{""suç_türü"": ""Hiçbiri""}"
108,2020-11-11 00:00:00,ahırlı,konya,Son dakika haber | Konya'da belediye başkanından 'patlama sesi' açıklaması: Uçak sesi olabilir,"  Son dakika haberler... Konya'da belediye başkanından 'patlama sesi' açıklaması: Uçak sesi olabilir KONYA'nın Ahırlı ilçesine bağlı Akkise Mahallesi'nde dün akşam duyulan ve endişeye neden olan, patlama sesine benzer ses gizemi sürüyor.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
109,2023-04-28 00:00:00,ahırlı,konya,Konya Ahırlı'da Ev Yangını,"  Ahırlı ilçesinde Ali Işıka ait evin çatısında çıkan yangın, itfaiye ekipleri ve mahalle sakinlerinin müdahalesiyle söndürüldü. Yangın sonrası ev kullanılamaz hale geldi.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
110,2019-01-23 00:00:00,ahırlı,konya,AK Parti Konya Ahırlı Belediye Başkan Adayı İsa Akgül Kimdir?,  Cumhurbaşkanı Recep Tayyip Erdoğan 31 Mart 2019'da yapılacak olan yerel seçimlerde Konya Ahırlı Belediye Başkan Adayını İsa Akgül olarak açıkladı. Ahırlı Belediye Başkan Adayı olan İsa Akgül kimdir?  ,"{
""suç_türü"": ""Hiçbiri""
}","{""suç_türü"": ""Hiçbiri""}"
111,2019-05-08 00:00:00,ahırlı,konya,Otomobil sulama kanalına düştü: 1 ölü (2) - KONYA,  Konya'nın Ahırlı ilçesinde sulama kanalına düşen otomobilin sürücüsü hayatını kaybetti.  ,"{""suç_türü"": ""Şiddet Suçları""}","{""suç_türü"": ""Şiddet Suçları""}"
112,2022-04-25 00:00:00,akdağmadeni,yozgat,Yozgat'ta trafik kazası: 4 yaralı,  Yozgat'ın Akdağmadeni ilçesinde meydana gelen trafik kazasında 4 kişi yaralandı.  ,"{""suç_türü"": ""Şiddet Suçları""}","{""suç_türü"": ""Hiçbiri""}"
113,2022-06-04 00:00:00,akdağmadeni,yozgat,Öğrenciler Portekiz yolcusu,"  Yozgat'ın Akdağmadeni ilçesi Nene Hatun Mesleki ve Teknik Anadolu Lisesinin hazırlamış olduğu ""Tasarla, Öğret, Oynat"" adlı ERASMUS + Yurtdışı Öğrenci Hareketliliği Projesi çerçevesinde öğrenciler, Portekiz-Porto'ya gidecek.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
114,2022-06-09 00:00:00,akdağmadeni,yozgat,Akdağmadeni'ne spor tesisi yapılıyor,  Akdağmadeni Belediyesi tarafından ilçeye kazandırılacak spor tesisinde sona gelindi.  ,"{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
115,2022-01-07 00:00:00,akdağmadeni,yozgat,Akdağmadeni'nde yaylacılık geleneği yaşatılıyor,"  Akdağmadeni'nde yaylacılık geleneği yaşatılıyor Yozgat'ın Akdağmadeni ilçesinde 2 bin 100 rakımlı yaylalara büyük ve küçükbaş hayvanlarını götüren vatandaşlar, yaz aylarını yaylada geçiriyor.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
116,2024-03-13 00:00:00,akdağmadeni,yozgat,Ankara-Sivas YHT Hattı'nda 900 Bin Yolcu Taşındı,"  Ulaştırma ve Altyapı Bakanı Abdulkadir Uraloğlu, Ankara-Sivas Yüksek Hızlı Tren (YHT) Hattı'nın açıldığı günden bu yana yaklaşık 900 bin yolcu taşıdığını belirtti. Ankara-Yozgat arasını 1,5 saate indirdiklerini ve Ankara-Akdağmadeni arasının 2 saat olacağını söyledi. Yozgat'ın ulaşım ve iletişim altyapısına 72 milyar liralık yatırım yapıldığını da vurguladı.  ","{
 ""suç_türü"": ""Hiçbiri""
}","{
   ""suç_türü"": ""Hiçbiri""
}"
117,2024-04-09 00:00:00,akdağmadeni,yozgat,Yozgat'ta beşizler babalarına çıraklık yapıyor,"  Yozgat'ın Akdağmadeni ilçesinde yaşayan beşizler, yaz tatilinde babalarına çıraklık yaparak onlara destek oluyor. Fenerbahçe formasıyla iş yerine gelen kardeşler, temizlik, taşıma ve montaj gibi işlerde yardımcı oluyor. Beşizler, hem mesleğin inceliklerini öğreniyor hem de okul harçlıklarını biriktiriyor.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
118,2022-10-06 00:00:00,akdağmadeni,yozgat,Yozgat'ta keneden ölenlerin sayısı 2'ye yükseldi,  Yozgat'ta kene ısırması sonucu Kırım Kongo Kanamalı Ateşi (KKKA) tanısı konulan bir hastanın daha vefat etmesiyle hayatını kaybedenlerin sayısı 2'ye çıktı.  ,"{""suç_türü"": ""Şiddet Suçları""}","{""suç_türü"": ""Hiçbiri""}"
119,2022-07-08 00:00:00,akdağmadeni,yozgat,Yozgat'tan Fransa'ya giden Belekcehanlıların çoğunluğu Beziers'de yaşıyor,"  Yozgat'ın Akdağmadeni ilçesine bağlı Belekcehan beldesinin nüfusu, çoğunluğu Fransa'da yaşayan gurbetçilerin gelmesiyle iki kat artıyor.  ","{""suç_türü"": ""Hiçbiri""}","{
  ""suç_türü"": ""Hiçbiri""
}"
